"Group.1" "Group.2" "V1" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()"
6 16 2 0.263216167814286 -0.0231951680631429 -0.1118896488 -0.276100032528571 0.0934037078957143 0.185269117621429 0.800837286714286 -0.304857014142857 -0.282843323557143 -0.94158069 -0.923731947142857 -0.887823709285714 0.0838384809228571 0.0178540225428571 -0.0284490781542857 -0.3782093745 -0.342204633614286 -0.521233686757143 0.0227519953585714 -0.124558615434286 0.0472979851114286 -0.479052416 0.0522262737371429 -0.0228730606071429 -0.10415666705 -0.0417866289371429 -0.0464050895128571 -0.613851203428571 -0.509387348428571 -0.502253612457143 -0.00248061448857143 -0.166065175308571 -0.00248061448857143 -0.166065175308571 -0.356839280995714 -0.389070332785714 0.0406177697428571 -0.0517734214914286 -0.512078126658571 -0.571299165 -0.327688253128571 -0.0905317016771429 -0.148780218928571 -0.258331121162857 0.109262141285714 0.251385096628571 -0.413517007 -0.363384516981429 -0.480303657714286 -0.397294587571429 -0.365151658455714 -0.561137037857143 -0.437787446385714 -0.177574636469286 -0.155680561842857 -0.496920870428571 0.160486706215714 -0.0769113356285714 -0.202882502644286 -0.277114289014286 -0.347048260442857 -0.452129274017143 -0.215059993592857 -0.109755254
1 17 3 0.28874356752459 -0.0155820997261967 -0.119054372455377 0.220066011245902 0.157402517622951 -0.118120745967213 0.911957232131148 -0.181543790193443 -0.0871316552311475 -0.94080326557377 -0.93943983704918 -0.904217563770492 0.101813536655738 -0.00541744361803279 -0.0386324084639344 0.129641982611475 0.000518628831147541 -0.293662754950984 -0.161300582077049 0.00375183425737705 0.147771227456557 -0.189157380311475 -0.237617321354098 -0.197749308902623 -0.0975273357540984 -0.0188542769491803 -0.058778944404918 -0.270203954409836 -0.342117460489508 -0.241376944709344 0.226690021940984 0.19475612735082 0.226690021940984 0.19475612735082 0.0260139344967213 0.109955416140984 0.0193667634163934 -0.104801849770492 -0.294316124901639 -0.339601208393443 0.177284865740984 0.165704647677049 -0.12146257395 0.23268910375082 0.0777463939180328 -0.191720469262295 0.0928890578786885 -0.0304977271672131 -0.221245656098361 0.0637540217295082 -0.036334669842623 -0.366200114711475 -0.0644847049147541 -0.185667649511475 -0.0771701380934426 -0.234168352839344 -0.279448914757377 -0.31703029395082 0.262705871491803 -0.0357182017967213 0.158775979509836 0.033979528357377 -0.13765107417377 -0.244765220706557
2 17 3 0.285739391916667 -0.0148073280014583 -0.106429047704167 0.167374573029167 0.102761590789583 -0.0819441882083333 0.908115652083333 -0.180982360666667 -0.0783525569354167 -0.939306821458333 -0.928217325 -0.909049604166667 0.05058834305 0.00488790229375 -0.0264586611097917 0.0655366234291667 -0.03243808015 -0.317706263647083 -0.0856045357708333 -0.0371595923270833 0.0837997245645833 -0.291317713125 -0.220860114645833 -0.16596086725 -0.0749491960208333 -0.0637309964291667 -0.0250223128020833 -0.388185093791667 -0.372539652375 -0.277707355125 0.184507751702083 0.150949765729167 0.184507751702083 0.150949765729167 -0.02386960001375 0.059172842155 -0.0106100712708333 -0.161766812145833 -0.350830925083333 -0.381036234 0.10424288593125 0.0980851885729167 -0.126435244479167 0.188357297651042 0.03356433103125 -0.133580573535417 0.0296480337791667 -0.0638428205729167 -0.254538093320833 0.00605031461041667 -0.0658941087291667 -0.380767488447917 -0.182269513527083 -0.189867837354167 -0.0772258227083333 -0.33120342818125 -0.248695883014167 -0.275126667608333 0.2147403245625 -0.0687381768 0.098505459996875 -0.00199373445 -0.199305470841667 -0.287482033770833
3 17 3 0.274874817434783 -0.0180849194665217 -0.102897844 0.0932695800652174 0.100818374613043 -0.138868531217391 0.913596102608696 -0.192702130547826 -0.0675504931543478 -0.957092112826087 -0.934291707173913 -0.921882965652174 0.0591130527391304 -0.0170486520608696 0.0373663780586957 -0.0631995247978261 -0.063313156926087 -0.370313913608696 -0.0828588111695652 -0.0760075749152174 0.0806120492934783 -0.281887718493478 -0.36791619656087 -0.251604191978261 -0.053249821426087 -0.0818346648478261 -0.0516338485436957 -0.395234155847826 -0.517230765543478 -0.31778224703913 0.108429638608696 0.138954617652174 0.108429638608696 0.138954617652174 -0.125534297317391 -0.00669378884565218 -0.131604696604348 -0.256546470043478 -0.448156998782609 -0.476499429782609 0.0228214224565217 0.0784850679130435 -0.168399129826087 0.118000552782609 0.0410754190043478 -0.193617294476087 -0.106809549704348 -0.0985154770347826 -0.313245992371739 -0.101911706386957 -0.0899880654529783 -0.426850852670435 -0.193870567630435 -0.358156813391304 -0.139799419704348 -0.315095357552174 -0.382377284582609 -0.362248767173913 0.154789932043478 -0.0496012134804348 0.00249292419956522 -0.0289883270608696 -0.309543315652174 -0.352608021565652
4 17 3 0.3198970814375 -0.0216687143735938 -0.1122344001875 0.167991639972984 0.11898989865875 -0.14341217859375 0.92079923609375 -0.17888886159375 -0.066541879040625 -0.9407033509375 -0.9332348653125 -0.89911949765625 0.107777933195312 0.050333315984375 0.0131132861204688 0.0863650875039062 -0.047189943678125 -0.352732173654688 -0.14183078951875 -0.027473153071875 0.105015716221875 -0.310610001359375 -0.282464463835937 -0.23300173846875 -0.0635444591 -0.0414223891109375 -0.047137695265625 -0.337920034453125 -0.399811174660938 -0.273993576109375 0.166603693979687 0.188941335845313 0.166603693979687 0.188941335845313 -0.0298207302765625 0.070077403421875 -0.082822829103125 -0.191941934545312 -0.346568653265625 -0.39214371226875 0.139523113035938 0.121106586298437 -0.15847219428125 0.174566719959375 0.0445626231839063 -0.206044880395312 0.0478027855421875 -0.0671669861953125 -0.281983884359375 0.02646769986875 -0.093736472353125 -0.423700356484375 -0.1789630425 -0.24859298328125 -0.10536953266875 -0.356343417379687 -0.312078984359375 -0.3524495791875 0.23352933225 -0.0256206346140625 0.10737351029375 0.009291525059375 -0.223541770940625 -0.31946504175
5 17 2.62820512820513 0.296735998589744 -0.0233783515615385 -0.110877746814103 -0.0368126495641026 0.0909752193076923 -0.220917764551282 0.907330160897436 -0.245718476615385 -0.0872769872683333 -0.955657032692308 -0.941296351153846 -0.915234709102564 0.0460884440910256 0.0050926460025641 -0.00682292786538461 -0.179776573312821 -0.170203078662821 -0.463318059782051 -0.0378390841705128 -0.0697256045282051 0.079656352 -0.387654624294872 -0.400013164807692 -0.252135012615385 -0.0625888772730769 -0.0769696127679487 -0.0381317198807692 -0.446015431358974 -0.548610482666667 -0.387770079346154 0.0213792928089744 -0.0188678839871795 0.0213792928089744 -0.0188678839871795 -0.229465227855513 -0.137292527671795 -0.168039646942821 -0.328899063624359 -0.494510219987179 -0.512824885139744 -0.0927608546923077 0.0237409292307692 -0.267142986367949 -0.0182902522692308 0.0536467832512821 -0.260430982238462 -0.206298521998718 -0.209294163044872 -0.412861493192308 -0.227339057839744 -0.185010100076667 -0.512826143051282 -0.278258968846154 -0.400500451333333 -0.195962539487179 -0.425546602538462 -0.409086307782051 -0.344217935115385 -0.00143847588461538 -0.183513311579487 -0.116368109529487 -0.17253154675641 -0.374584931787179 -0.416887305333333
6 17 3 0.287904228873239 -0.013792699356338 -0.102680192264789 0.147244127070423 0.0937183983014084 -0.101405002633803 0.920791031549296 -0.160016344532958 -0.0892169202816901 -0.942180482676056 -0.935928951830986 -0.89678171971831 0.0626366102577465 0.0144660185816901 0.0253561958774648 0.0746639613492958 -0.0621801301676056 -0.328836852985915 -0.0604715315422535 -0.0869009696676056 0.0703026696973239 -0.290122347285916 -0.240456741619718 -0.234506065267606 -0.0792042599687324 -0.0319122611746479 -0.0544773729895775 -0.322827357788732 -0.370002725014084 -0.29107422118169 0.156601730283239 0.161268553265915 0.156601730283239 0.161268553265915 -0.0355151375140845 0.0664450338119718 -0.0533233876266197 -0.162700105619718 -0.328181868542254 -0.366395957912676 0.119748205859155 0.0860236478487324 -0.126819805035211 0.153412434670423 0.0269317883690141 -0.163404356014085 0.0440106511859155 -0.0894824079211268 -0.257674894830986 0.0075098608943662 -0.0997895553915493 -0.400893318364789 -0.146759233708451 -0.200164896140845 -0.119136664726338 -0.339416414515493 -0.275735113084507 -0.348775101873239 0.210791939608451 -0.0526720790619718 0.0988208113140845 0.0126648834126761 -0.187972882797183 -0.300318358203239
1 18 6 0.255660082966071 -0.0166001529882143 -0.0855208286089286 -0.953215359464286 -0.948115462142857 -0.925743708214286 -0.350971088125 0.595677649107143 0.456895390535714 -0.921184875892857 -0.9732537725 -0.92177744125 0.0867808316142857 0.0101429335866071 -0.00990528657071429 -0.982495094464286 -0.969972215 -0.981760937857143 -0.0230608508782143 -0.106841841089286 0.132177863839286 -0.965401323392857 -0.959215901964286 -0.958432322142857 -0.101571654732143 -0.0375171244553571 -0.0672548444982143 -0.978886420178571 -0.979223530357143 -0.986258611607143 -0.928368330714286 -0.905979714107143 -0.928368330714286 -0.905979714107143 -0.980280369107143 -0.976566938571429 -0.928708844464286 -0.931276815535714 -0.982756458928571 -0.977702647142857 -0.961922058392857 -0.953615456428571 -0.947085444642857 -0.95057693 -0.948212954285714 -0.920643443908929 -0.982422359107143 -0.971037393571429 -0.979217040714286 -0.984255578571429 -0.970943598928571 -0.982875113214286 -0.961540133392857 -0.965276818392857 -0.960181372857143 -0.966908581785714 -0.956587586071429 -0.961682537142857 -0.929635629642857 -0.909332217517857 -0.977028063214286 -0.974849419464286 -0.949983809107143 -0.931865641607143
2 18 6 0.277390288965517 -0.0105335234103448 -0.119400263931034 -0.969210878965517 -0.954368575689655 -0.961704503793103 -0.420999408517241 0.577298793965517 0.543423499434483 -0.965476137586207 -0.96304654 -0.958407367068966 0.0795180297931034 0.00480711719672414 0.00865652528534483 -0.981734839482759 -0.977650766724138 -0.978380097413793 -0.02643675765 -0.0924520118155172 0.111170439586207 -0.971380493275862 -0.964874132758621 -0.969063344310345 -0.104900548603448 -0.0358669400741379 -0.0627773378275862 -0.975648495862069 -0.982581327758621 -0.986719724827586 -0.949451397586207 -0.955043770862069 -0.949451397586207 -0.955043770862069 -0.980770830344828 -0.976411053103448 -0.953140495 -0.945131413103448 -0.984041828965517 -0.977927300172414 -0.974227658103448 -0.962259959310345 -0.966210933448276 -0.967714578103448 -0.953013206034483 -0.961579476724138 -0.981423823965517 -0.977487722931034 -0.975509753793103 -0.983883832241379 -0.979550944137931 -0.979844412586207 -0.964814689827586 -0.970237184137931 -0.969451402931034 -0.973734601551724 -0.962532247758621 -0.971802744482759 -0.962163350517241 -0.95754575862069 -0.97675192362069 -0.975086938965517 -0.957322539655172 -0.947008752068966
3 18 6 0.260131174927273 -0.0216338495410909 -0.0992767486545455 -0.942014053636364 -0.945494454 -0.940750944363636 -0.376978922181818 0.24494118 0.730536401090909 -0.918831052181818 -0.966101767272727 -0.942892113727273 0.0839001327818182 0.0140273201327273 -0.00897608396327273 -0.977791821454545 -0.972520840545455 -0.977725421272727 0.00209240526181818 -0.127368116163636 0.152038399272727 -0.971518359272727 -0.951173603272727 -0.969027998 -0.104698153690909 -0.0364095488909091 -0.0677435484909091 -0.977572326909091 -0.973479747090909 -0.987864951636364 -0.938688307090909 -0.918072812727273 -0.938688307090909 -0.918072812727273 -0.978676814545455 -0.971201574727273 -0.918416813454546 -0.936839419272727 -0.979545389454545 -0.971640560727273 -0.956503676545455 -0.953202967090909 -0.955848638363636 -0.937518617818182 -0.944727832363636 -0.937471002545455 -0.977963070727273 -0.972333102 -0.974077518909091 -0.979687017090909 -0.974826593636364 -0.980085988181818 -0.96648197 -0.958850426909091 -0.969868344727273 -0.973316940181818 -0.948594058545455 -0.971593632909091 -0.936979772 -0.921196618363636 -0.971350801454545 -0.969985136181818 -0.949464406545454 -0.940042065090909
4 18 6 0.274945899473684 -0.017954546545614 -0.0867571634035088 -0.966564535263158 -0.940665478070175 -0.950077040175439 -0.348990713 0.55639876022807 0.579120214561404 -0.955104770526316 -0.964916007719298 -0.939379241578947 0.0745881187368421 0.0129929836484211 0.010926543577193 -0.983552283157895 -0.977821209298246 -0.98315128754386 -0.0138862292996491 -0.101132074377193 0.115461994315789 -0.971355965087719 -0.968268158947368 -0.966827875087719 -0.0988399086315789 -0.0344499248298246 -0.0595080675754386 -0.981828842631579 -0.984074550526316 -0.990398581578947 -0.940322280526316 -0.941932027719298 -0.940322280526316 -0.941932027719298 -0.982769904561404 -0.981041567017544 -0.933829196666667 -0.942594128596491 -0.986033540350877 -0.982952507017544 -0.972229948947368 -0.951425214912281 -0.963910513508772 -0.964723854035088 -0.939145216491228 -0.947001344561404 -0.983443779824561 -0.978164528070175 -0.980927195789474 -0.985220296140351 -0.979105816842105 -0.983946109473684 -0.96752332 -0.973000517719298 -0.969205690877193 -0.972766974736842 -0.966247635614035 -0.969144787719298 -0.959173342631579 -0.94340744368421 -0.980828409649123 -0.980124489473684 -0.958365267719298 -0.942937771052632
5 18 6 0.247937868630137 -0.035577530690137 -0.0936656630547945 -0.936533066164384 -0.875920952068493 -0.900349651841096 -0.387087231753425 0.573734489041096 0.667638031068493 -0.919545897123288 -0.934338730246575 -0.939054966986301 0.075017315 0.0121786320547945 0.000170391699726027 -0.964680585616438 -0.941449318630137 -0.960445449726027 -0.0231303841671233 -0.0928367390520548 0.123732711986301 -0.920250236315069 -0.939640176849315 -0.936984719589041 -0.100913450767123 -0.0371287921027397 -0.0650494478356164 -0.945380120684931 -0.966784196027397 -0.972629875479452 -0.892485054972603 -0.872296934547945 -0.892485054972603 -0.872296934547945 -0.960642183287671 -0.943435439452055 -0.905702553835616 -0.872875907260274 -0.968375995616438 -0.952290051780822 -0.947584316849315 -0.899465284369863 -0.926023169863014 -0.932876090958904 -0.87278251869863 -0.894864156863014 -0.964126559863014 -0.940636779452055 -0.955906147945205 -0.968639231506849 -0.94697149260274 -0.963645439178082 -0.906392649319178 -0.947015095479452 -0.93911008369863 -0.925381060958904 -0.936557553287671 -0.942174012191781 -0.909458546506849 -0.875158162136986 -0.945686687534247 -0.940379139315068 -0.901612935753425 -0.877404451780822
6 18 6 0.254600996923077 -0.0147468328932308 -0.107312113261538 -0.942383494676923 -0.943463245076923 -0.905385909476923 -0.292253979630769 0.730707746769231 0.534339418 -0.909817918923077 -0.970592318153846 -0.918918278769231 0.0895054096923077 0.00236417653723077 -0.009120100956 -0.974747843538462 -0.970959924923077 -0.972980619384615 -0.0218923479932985 -0.124556073938462 0.112407610784615 -0.950821877076923 -0.945393102 -0.961969149846154 -0.0951654822246154 -0.0399866842815385 -0.0560096767676923 -0.969518906923077 -0.972186982 -0.981195351230769 -0.924703650923077 -0.888710956892308 -0.924703650923077 -0.888710956892308 -0.974519024307692 -0.968895316923077 -0.922079674923077 -0.912233405384615 -0.97713314 -0.967071751692308 -0.952001932461538 -0.951348458 -0.936347538307692 -0.939261407753846 -0.942622822769231 -0.897882664 -0.974540416153846 -0.971038087692308 -0.969660422307692 -0.9773598 -0.973028408307692 -0.974973809076923 -0.948223313076923 -0.950054498307692 -0.961226840769231 -0.95228502 -0.943475904461539 -0.965806299538462 -0.921405806169231 -0.891192318918462 -0.968424085692308 -0.968656945230769 -0.934139130307692 -0.914211786307692
1 19 3 0.273946070634615 -0.0151404213663654 -0.104728611628846 0.122898973786538 0.0896658141307692 -0.162772424903846 0.925926711346154 -0.173690779 -0.0328747543846154 -0.950281724615385 -0.937772592692308 -0.922479119423077 0.0777543250557692 -0.0307252909711538 -0.020552078175 -0.00736551665576923 -0.0126364436057692 -0.315731431519231 -0.110435075972115 -0.018815695725 0.0882061259951923 -0.297606932680769 -0.292921008451923 -0.27639793925 -0.0523292798573077 -0.0431641821153846 -0.09243382995 -0.300061164307692 -0.395873622423077 -0.296783536028846 0.124851961363462 0.142882266009615 0.124851961363462 0.142882266009615 -0.0627187390961538 0.0373178758461538 -0.100256994888462 -0.223447939640385 -0.357689278269231 -0.3707004755 0.0504563009711538 0.103261153826923 -0.166480817783077 0.145220819082692 0.0111585123057692 -0.231721825115385 -0.0493186103346154 -0.0535341022057692 -0.264800151451923 -0.0556861258480769 -0.0371538169442308 -0.366261781557692 -0.161394822555769 -0.264734601173077 -0.149981032507692 -0.344697458307692 -0.318602072615385 -0.392361272557692 0.180521883009615 -0.0611253141596154 0.0411084547596154 0.0201754524596154 -0.251097377807692 -0.348144716348077
2 19 3 0.256810356325 -0.01513201017425 -0.1024683847625 0.053642967675 -0.03149104991 -0.18694787765 0.94181979225 -0.14686990828 0.00117434496775 -0.95519090075 -0.921817991 -0.9023044295 0.079473971025 0.0029386531125 0.01119516452 -0.12374277251 -0.1274347863425 -0.4110671409 -0.01817641867275 -0.10136702255 0.100799097155 -0.359334090275 -0.32631650015 -0.30994983702 -0.06555911164 -0.0369201336 -0.060158075165 -0.388597946425 -0.524874926851 -0.39476259925 0.0533069332965 0.0434356701075 0.0533069332965 0.0434356701075 -0.175630725075 -0.09720238485 -0.1299755941825 -0.26603241557 -0.4637955068 -0.491601061475 -0.011363789425 -0.01179663171 -0.22106864055 0.0759064353825 -0.10550468975 -0.235512971025 -0.1481384357375 -0.1649695720975 -0.3527077722 -0.1784291015 -0.146239442815 -0.468776051175 -0.252957434815 -0.3522884233475 -0.22741516585 -0.400500766 -0.319877384335 -0.4038878495 0.0509068471025 -0.1254892625425 -0.08302068608575 -0.12616646635375 -0.337899811775 -0.35315537345
3 19 3 0.297643797692308 -0.0177115646282051 -0.0950610233692308 0.0683810083769231 0.00986372271794871 -0.210494813307692 0.944597438717949 -0.158444050282051 -0.025650130125641 -0.948868052820513 -0.933736712564103 -0.898733908205128 0.14286410074359 -0.0354710177084615 -0.0160565947692308 -0.106440494017949 -0.116836431666667 -0.385373155410256 -0.125709363553718 -0.0236758174871795 0.117413942589487 -0.319177815820513 -0.313499216651282 -0.293114579461538 -0.0640210949461539 -0.0724369723666667 -0.0553599720974359 -0.393862433641026 -0.482980035564103 -0.35281731874359 0.0662145397358974 0.0717700998641026 0.0662145397358974 0.0717700998641026 -0.154876918148718 -0.078576642825641 -0.103776283584615 -0.258900428015385 -0.43417978751282 -0.477514653897436 0.0244122086128205 0.0012154117948718 -0.221883931 0.0823324019666667 -0.0514306241538462 -0.270072398005128 -0.136081283479487 -0.175431920148718 -0.329638848282051 -0.157322352564103 -0.112765554692308 -0.440228655358974 -0.223518882512821 -0.315323154923077 -0.202301758905897 -0.355932810461538 -0.320002810666667 -0.393006000846154 0.0959200952820513 -0.111287239779487 -0.0676010238717949 -0.101616423330251 -0.312580435051282 -0.356118227820513
4 19 3 0.296835662684932 -0.0159471379791781 -0.10235744749863 0.0723815190821918 0.0181863692486301 -0.227514322465753 0.916384330821918 -0.150811543861644 -0.0322456789643836 -0.950039298767123 -0.933550294246575 -0.90855734369863 0.0639467207479452 0.0293022896426027 0.00633817692054795 -0.0740599817082192 -0.0994694787041096 -0.463224755468493 -0.0989154886589041 -0.0573041151136986 0.0997221524767123 -0.321572274305479 -0.391638868109589 -0.272368620917808 -0.0638696119136986 -0.0644987584058904 -0.0561017637972603 -0.397885905986301 -0.534407252565753 -0.315901392520548 0.0705232806260274 0.0782519172191781 0.0705232806260274 0.0782519172191781 -0.145869201200411 -0.0977217604287671 -0.139927172389041 -0.264217330245205 -0.449073807739726 -0.492639438945205 0.0100309357178082 0.030602614369863 -0.271250456109589 0.0923697008342466 -0.0563578170846575 -0.267116276463014 -0.101956859615068 -0.138793265926027 -0.406604753545205 -0.130204679853425 -0.118708515235616 -0.519413223973973 -0.200457643479452 -0.385401140890411 -0.1533532498 -0.363928491124247 -0.40502579309589 -0.385652444260274 0.103835354917808 -0.107728836654658 -0.0717495835150685 -0.141099681369863 -0.308215968476712 -0.367472850780822
5 19 3 0.274678182328767 -0.0172643656823288 -0.0948759664712329 0.0746482855068493 0.0611556858219178 -0.247804329026027 0.933181666849315 -0.172968258532877 -0.034726321140411 -0.948398957945205 -0.936062023013699 -0.914000904657534 0.0722686099863014 0.037628416430137 -0.0138563781808219 -0.0483228317671233 -0.0697804271424658 -0.430286413027397 -0.100546317369863 -0.0624773576149315 0.0759781751219178 -0.346301841530137 -0.361691808345205 -0.254261411712329 -0.0662144701469863 -0.0763074655557534 -0.0397047779632877 -0.407688858012329 -0.478421157547945 -0.272685030013699 0.0742038227808219 0.0871946692054795 0.0742038227808219 0.0871946692054795 -0.12601313669863 -0.0446982017863014 -0.145476457563014 -0.260402782696986 -0.419259598849315 -0.460233815283014 0.00133596126027397 0.0549552945876712 -0.263305054410959 0.0990128059260274 -0.00520096434246576 -0.302172000616438 -0.0905696273356164 -0.121579057987671 -0.37659906190137 -0.0903082471948082 -0.0782927658506849 -0.483341489123288 -0.227350353863014 -0.33815134669863 -0.134621630246575 -0.388948186163014 -0.383997806493151 -0.368349655547945 0.107867868271233 -0.0963731945753425 -0.0281325715183562 -0.0761718449534247 -0.297397164889041 -0.370907112453425
6 19 3 0.292043132409639 -0.0163946505686747 -0.10119488996506 0.124444829743373 0.0199252927686747 -0.194521554873494 0.926688735060241 -0.158098609428916 -0.0282495977644578 -0.944039219036145 -0.927355268433735 -0.902018617108434 0.0752362070345783 0.0137073853590361 -0.0345655566373494 -0.0499548107637349 -0.111083457650602 -0.396477004253012 -0.0238650878072289 -0.0612678992963855 0.103143731988795 -0.36481585973494 -0.369616282086747 -0.282337513072289 -0.0935612161204819 -0.0455915986614458 -0.0523221324421687 -0.436849037457831 -0.529073181614458 -0.339720690024096 0.111768286771446 0.116932704208434 0.111768286771446 0.116932704208434 -0.132115213324096 -0.0398995621806024 -0.158023094646988 -0.309083133674699 -0.461574890698795 -0.519331063337349 0.0297768620939759 0.0160055329807229 -0.220905303204819 0.156877544024096 -0.0454727302891566 -0.246649765644578 -0.083628039213253 -0.147460741349398 -0.338376523103614 -0.101845631472289 -0.133761485606024 -0.453890680963855 -0.274980187975904 -0.369080333783133 -0.173968608387952 -0.399149857072289 -0.377861596214458 -0.389820293686747 0.133985116192771 -0.0694970147421687 -0.0166878123915663 -0.0792111720963855 -0.352615342837349 -0.404133241887952
1 20 6 0.275431113411765 -0.0199171253529412 -0.105854162588235 -0.974476915490196 -0.962441567254902 -0.96473256745098 -0.369632660941176 0.58090599254902 0.566953689607843 -0.966770125882353 -0.982066215686275 -0.97402847745098 0.0792116510588235 0.0186081349196078 -0.00525697457882353 -0.984207906078431 -0.974964848627451 -0.983973591960784 -0.0195506356666667 -0.0906467700784314 0.125158458372549 -0.976882272745098 -0.965056365686275 -0.968632348235294 -0.100813842843137 -0.0374027821764706 -0.0674113275294118 -0.98339836745098 -0.981384237843137 -0.990347851764706 -0.966707068823529 -0.962326938823529 -0.966707068823529 -0.962326938823529 -0.98334682254902 -0.980701111176471 -0.950449035686274 -0.954116851960784 -0.985728734117647 -0.980743423529412 -0.978240010196078 -0.966611531568627 -0.973453097058824 -0.973239155686275 -0.962703332352941 -0.96257122254902 -0.984054015294118 -0.97502893254902 -0.981586075686275 -0.985859588039216 -0.976791538823529 -0.984959177843137 -0.974585495882353 -0.970690216470588 -0.971077641176471 -0.977817641764706 -0.96258452627451 -0.97070791372549 -0.970411011176471 -0.963509212352941 -0.980602672745098 -0.979689447058824 -0.965414879803922 -0.955000149411765
2 20 6 0.276664781490196 -0.0146807855980392 -0.112867034176471 -0.94224813 -0.924246077647059 -0.939478195882353 -0.383013468431373 0.738305926862745 0.356950712039216 -0.911886001372549 -0.961752494705882 -0.954211180196078 0.0834799586470588 0.0124699132168627 -0.0125855459417647 -0.972843426862745 -0.947739894117647 -0.972152425686274 0.00423795353568627 -0.0573908875117647 0.201141690392157 -0.957883081568627 -0.960868705686274 -0.922998602941176 -0.104784509254902 -0.0445726035490196 -0.0822094044313725 -0.966294820196078 -0.978338856078431 -0.978387133921569 -0.933774383921569 -0.910592985039216 -0.933774383921569 -0.910592985039216 -0.967775935490196 -0.957628254509804 -0.904359594705882 -0.913691660392157 -0.977848265882353 -0.972074952352941 -0.949599770980392 -0.930332845490196 -0.95092447745098 -0.939524308627451 -0.92562164254902 -0.93779087745098 -0.972362495098039 -0.947922622941176 -0.968086234509804 -0.975989902156863 -0.951430160392157 -0.974918307058824 -0.953187168039216 -0.963958368823529 -0.935066358823529 -0.959751748431373 -0.959504257647059 -0.926953651764706 -0.926206009215686 -0.916094223764706 -0.959002774705882 -0.95522897627451 -0.940012528823529 -0.913111880588235
3 20 6 0.273885938 -0.0166475633177778 -0.109720156733333 -0.984588150222222 -0.979591369777778 -0.976563706888889 -0.347964746688889 0.705859426 0.626463860888889 -0.986155362222222 -0.992645139333333 -0.985272438444444 0.075836338 0.0126627630231111 -0.00655874761955556 -0.988550924666667 -0.983582860666667 -0.988525478 -0.0251673789777778 -0.0737636968666667 0.0862764725111111 -0.988999627111111 -0.979407709777778 -0.986416168666667 -0.0991335249111111 -0.0407469809111111 -0.0559123704666667 -0.990646515777778 -0.989369445111111 -0.993249264222222 -0.980805024444444 -0.981321570888889 -0.980805024444444 -0.981321570888889 -0.988161131111111 -0.988010112444444 -0.979660811777778 -0.978393438888889 -0.991728039555556 -0.989818401333333 -0.986253001111111 -0.980965818 -0.981584859555556 -0.983995217333333 -0.979724093111111 -0.975143912 -0.988515373333333 -0.98335689 -0.986869182222222 -0.989660676222222 -0.985112871111111 -0.988704575333333 -0.987464209111111 -0.982694443555556 -0.986709634666667 -0.989512729555556 -0.977873747555556 -0.987533106 -0.983649032222222 -0.982171024888889 -0.987159014666667 -0.987975199555556 -0.982532657333333 -0.979278739111111
